entry_time,exit_time,direction,entry,exit,sl,tp,layers,pnl,exit_reason
2014-02-14 00:00:00,2014-02-18 04:00:00,long,1318.03667,1318.6399999999999,1318.6399999999999,1511.89,3,2643.142999999589,stop_loss
2014-05-28 00:00:00,2014-05-30 16:00:00,short,1254.09333,1253.05,1253.05,1128.7900000000002,3,6952.982000000746,stop_loss
2014-06-19 20:00:00,2014-07-14 08:00:00,long,1329.94,1319.95,1319.95,1557.0900000000004,2,-25294.680000000022,stop_loss
2016-02-04 16:00:00,2016-02-08 12:00:00,long,1170.05667,1173.09,1173.09,1406.9000000000003,3,10812.619999999892,stop_loss
2016-02-11 16:00:00,2016-03-09 16:00:00,long,1261.16,1248.1,1248.1,1777.3799999999999,2,-14783.920000000067,stop_loss
2016-08-02 16:00:00,2016-08-30 20:00:00,long,1364.89,1310.74,1310.74,1526.2199999999996,1,-100123.34999999974,stop_loss
2016-11-02 16:00:00,2016-11-09 04:00:00,long,1314.705,1304.6399999999999,1304.6399999999999,1431.8899999999992,2,-46218.48000000025,stop_loss
2017-03-08 16:00:00,2017-03-13 04:00:00,short,1202.575,1207.3600000000001,1207.3600000000001,1039.1000000000006,2,-16469.013000000283,stop_loss
2017-04-12 00:00:00,2017-04-19 16:00:00,long,1282.165,1276.86,1276.86,1387.58,2,-27629.501000000335,stop_loss
2017-05-09 16:00:00,2017-05-31 20:00:00,short,1216.81,1271.18,1271.18,1054.8199999999995,1,-96294.70700000021,stop_loss
2017-06-06 12:00:00,2017-07-07 16:00:00,long,1292.61,1214.2,1214.2,1526.7199999999996,1,-94209.61499999983,stop_loss
2017-07-21 20:00:00,2017-07-27 16:00:00,long,1259.025,1254.98,1254.98,1404.4600000000003,2,-14907.44299999985,stop_loss
2017-08-29 00:00:00,2017-09-06 16:00:00,long,1330.5,1335.42,1335.42,1461.6799999999996,3,27834.40800000041,stop_loss
2017-12-07 12:00:00,2017-12-13 20:00:00,short,1250.3,1254.81,1254.81,1123.03,2,-18902.31199999996,stop_loss
2017-12-26 16:00:00,2018-01-17 20:00:00,long,1294.3,1328.4314285714283,1328.4314285714283,1422.18,4,269965.94742856995,stop_loss
2018-05-15 20:00:00,2018-06-15 16:00:00,short,1283.455,1290.49,1290.49,1095.9799999999998,2,-21076.859999999906,stop_loss
2018-08-15 12:00:00,2018-08-16 00:00:00,short,1175.05667,1174.6200000000001,1174.6200000000001,1035.0500000000002,3,2535.3739999998943,stop_loss
2018-08-16 00:00:00,2018-10-23 08:00:00,short,1165.41,1235.21,1235.21,957.1300000000001,1,-97287.23999999993,stop_loss
2019-02-19 16:00:00,2019-03-01 16:00:00,long,1340.79,1302.31,1302.31,1455.1100000000001,1,-95645.88800000005,stop_loss
2019-06-03 00:00:00,2019-06-04 12:00:00,long,1318.8,1320.56,1320.56,1426.1399999999994,3,12534.719999999937,stop_loss
2019-06-20 04:00:00,2019-06-25 20:00:00,long,1408.3975,1415.06,1415.06,1554.76,4,42325.52999999977,stop_loss
2019-08-05 12:00:00,2019-08-13 16:00:00,long,1490.68,1497.3799999999999,1497.3799999999999,1617.6100000000004,3,36626.21999999942,stop_loss
2019-12-24 08:00:00,2019-12-24 16:00:00,long,1495.395,1491.22,1491.22,1588.41,2,-24381.164999999735,stop_loss
2020-01-03 08:00:00,2020-01-06 04:00:00,long,1566.56333,1577.75,1577.75,1811.6499999999999,3,35872.28399999994,stop_loss
2020-02-21 12:00:00,2020-02-24 08:00:00,long,1662.53333,1661.69,1661.69,1929.8699999999997,3,-2515.8319999997475,stop_loss
2020-07-08 16:00:00,2020-07-28 04:00:00,long,1840.1275,1977.6799999999998,1921.84,1977.6799999999998,4,949607.438999999,take_profit
2020-08-05 00:00:00,2020-08-07 20:00:00,long,2032.85,2020.82,2020.82,2710.3599999999997,2,-11933.759999999973,stop_loss
2021-01-04 08:00:00,2021-01-06 12:00:00,long,1945.135,1932.49,1932.49,2273.9100000000003,2,-25267.23899999996,stop_loss
2021-08-30 00:00:00,2021-11-12 08:00:00,long,1844.35667,1849.8,1849.8,2234.25,3,13429.791999999938,stop_loss
2022-02-24 12:00:00,2022-03-04 20:00:00,long,1959.59,1969.74,1780.27,2496.43,1,6438.145000000058,end_of_data
